guid,dsmn,ptk,stk,title,image_url,about,date_generated,download_title,download_url
"usdm-2006-10-03","usdm","2006","10-03","USDM for 2006-10-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-10-03.png","","2006-10-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-10-10","usdm","2006","10-10","USDM for 2006-10-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-10-10.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2006-10-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-10-17","usdm","2006","10-17","USDM for 2006-10-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-10-17.png","","2006-10-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-10-24","usdm","2006","10-24","USDM for 2006-10-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-10-24.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2006-10-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-10-31","usdm","2006","10-31","USDM for 2006-10-31","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-10-31.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2006-10-31","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-11-07","usdm","2006","11-07","USDM for 2006-11-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-11-07.png","","2006-11-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-11-14","usdm","2006","11-14","USDM for 2006-11-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-11-14.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2006-11-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-11-21","usdm","2006","11-21","USDM for 2006-11-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-11-21.png","","2006-11-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-11-28","usdm","2006","11-28","USDM for 2006-11-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-11-28.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2006-11-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-12-05","usdm","2006","12-05","USDM for 2006-12-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-12-05.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2006-12-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-12-12","usdm","2006","12-12","USDM for 2006-12-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-12-12.png","","2006-12-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-12-19","usdm","2006","12-19","USDM for 2006-12-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-12-19.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2006-12-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2006-12-26","usdm","2006","12-26","USDM for 2006-12-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2006/usdm--620--2006-12-26.png","","2006-12-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-01-02","usdm","2007","01-02","USDM for 2007-01-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-01-02.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2007-01-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-01-09","usdm","2007","01-09","USDM for 2007-01-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-01-09.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2007-01-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-01-16","usdm","2007","01-16","USDM for 2007-01-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-01-16.png","","2007-01-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-01-23","usdm","2007","01-23","USDM for 2007-01-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-01-23.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2007-01-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-01-30","usdm","2007","01-30","USDM for 2007-01-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-01-30.png","","2007-01-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-02-06","usdm","2007","02-06","USDM for 2007-02-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-02-06.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2007-02-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-02-13","usdm","2007","02-13","USDM for 2007-02-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-02-13.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2007-02-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-02-20","usdm","2007","02-20","USDM for 2007-02-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-02-20.png","","2007-02-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-02-27","usdm","2007","02-27","USDM for 2007-02-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-02-27.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2007-02-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-03-06","usdm","2007","03-06","USDM for 2007-03-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-03-06.png","","2007-03-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-03-13","usdm","2007","03-13","USDM for 2007-03-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-03-13.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2007-03-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-03-20","usdm","2007","03-20","USDM for 2007-03-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-03-20.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2007-03-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-03-27","usdm","2007","03-27","USDM for 2007-03-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-03-27.png","","2007-03-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-04-03","usdm","2007","04-03","USDM for 2007-04-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-04-03.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2007-04-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-04-10","usdm","2007","04-10","USDM for 2007-04-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-04-10.png","","2007-04-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-04-17","usdm","2007","04-17","USDM for 2007-04-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-04-17.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2007-04-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-04-24","usdm","2007","04-24","USDM for 2007-04-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-04-24.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2007-04-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-05-01","usdm","2007","05-01","USDM for 2007-05-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-05-01.png","","2007-05-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-05-08","usdm","2007","05-08","USDM for 2007-05-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-05-08.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2007-05-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-05-15","usdm","2007","05-15","USDM for 2007-05-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-05-15.png","","2007-05-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-05-22","usdm","2007","05-22","USDM for 2007-05-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-05-22.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2007-05-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-05-29","usdm","2007","05-29","USDM for 2007-05-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-05-29.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2007-05-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-06-05","usdm","2007","06-05","USDM for 2007-06-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-06-05.png","","2007-06-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-06-12","usdm","2007","06-12","USDM for 2007-06-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-06-12.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2007-06-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-06-19","usdm","2007","06-19","USDM for 2007-06-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-06-19.png","","2007-06-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-06-26","usdm","2007","06-26","USDM for 2007-06-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-06-26.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2007-06-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-07-03","usdm","2007","07-03","USDM for 2007-07-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-07-03.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2007-07-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-07-10","usdm","2007","07-10","USDM for 2007-07-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-07-10.png","","2007-07-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-07-17","usdm","2007","07-17","USDM for 2007-07-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-07-17.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2007-07-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-07-24","usdm","2007","07-24","USDM for 2007-07-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-07-24.png","","2007-07-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-07-31","usdm","2007","07-31","USDM for 2007-07-31","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-07-31.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2007-07-31","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-08-07","usdm","2007","08-07","USDM for 2007-08-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-08-07.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2007-08-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-08-14","usdm","2007","08-14","USDM for 2007-08-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-08-14.png","","2007-08-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-08-21","usdm","2007","08-21","USDM for 2007-08-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-08-21.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2007-08-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-08-28","usdm","2007","08-28","USDM for 2007-08-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-08-28.png","","2007-08-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-09-04","usdm","2007","09-04","USDM for 2007-09-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-09-04.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2007-09-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-09-11","usdm","2007","09-11","USDM for 2007-09-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-09-11.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2007-09-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-09-18","usdm","2007","09-18","USDM for 2007-09-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-09-18.png","","2007-09-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-09-25","usdm","2007","09-25","USDM for 2007-09-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-09-25.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2007-09-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-10-02","usdm","2007","10-02","USDM for 2007-10-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-10-02.png","","2007-10-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-10-09","usdm","2007","10-09","USDM for 2007-10-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-10-09.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2007-10-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-10-16","usdm","2007","10-16","USDM for 2007-10-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-10-16.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2007-10-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-10-23","usdm","2007","10-23","USDM for 2007-10-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-10-23.png","","2007-10-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-10-30","usdm","2007","10-30","USDM for 2007-10-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-10-30.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2007-10-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-11-06","usdm","2007","11-06","USDM for 2007-11-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-11-06.png","","2007-11-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-11-13","usdm","2007","11-13","USDM for 2007-11-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-11-13.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2007-11-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-11-20","usdm","2007","11-20","USDM for 2007-11-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-11-20.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2007-11-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-11-27","usdm","2007","11-27","USDM for 2007-11-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-11-27.png","","2007-11-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-12-04","usdm","2007","12-04","USDM for 2007-12-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-12-04.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2007-12-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-12-11","usdm","2007","12-11","USDM for 2007-12-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-12-11.png","","2007-12-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-12-18","usdm","2007","12-18","USDM for 2007-12-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-12-18.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2007-12-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2007-12-25","usdm","2007","12-25","USDM for 2007-12-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2007/usdm--620--2007-12-25.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2007-12-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-01-01","usdm","2008","01-01","USDM for 2008-01-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-01-01.png","","2008-01-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-01-08","usdm","2008","01-08","USDM for 2008-01-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-01-08.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2008-01-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-01-15","usdm","2008","01-15","USDM for 2008-01-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-01-15.png","","2008-01-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-01-22","usdm","2008","01-22","USDM for 2008-01-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-01-22.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2008-01-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-01-29","usdm","2008","01-29","USDM for 2008-01-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-01-29.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2008-01-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-02-05","usdm","2008","02-05","USDM for 2008-02-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-02-05.png","","2008-02-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-02-12","usdm","2008","02-12","USDM for 2008-02-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-02-12.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2008-02-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-02-19","usdm","2008","02-19","USDM for 2008-02-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-02-19.png","","2008-02-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-02-26","usdm","2008","02-26","USDM for 2008-02-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-02-26.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2008-02-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-03-04","usdm","2008","03-04","USDM for 2008-03-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-03-04.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2008-03-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-03-11","usdm","2008","03-11","USDM for 2008-03-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-03-11.png","","2008-03-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-03-18","usdm","2008","03-18","USDM for 2008-03-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-03-18.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2008-03-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-03-25","usdm","2008","03-25","USDM for 2008-03-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-03-25.png","","2008-03-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-04-01","usdm","2008","04-01","USDM for 2008-04-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-04-01.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2008-04-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-04-08","usdm","2008","04-08","USDM for 2008-04-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-04-08.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2008-04-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-04-15","usdm","2008","04-15","USDM for 2008-04-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-04-15.png","","2008-04-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-04-22","usdm","2008","04-22","USDM for 2008-04-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-04-22.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2008-04-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-04-29","usdm","2008","04-29","USDM for 2008-04-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-04-29.png","","2008-04-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-05-06","usdm","2008","05-06","USDM for 2008-05-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-05-06.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2008-05-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-05-13","usdm","2008","05-13","USDM for 2008-05-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-05-13.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2008-05-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-05-20","usdm","2008","05-20","USDM for 2008-05-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-05-20.png","","2008-05-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-05-27","usdm","2008","05-27","USDM for 2008-05-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-05-27.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2008-05-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-06-03","usdm","2008","06-03","USDM for 2008-06-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-06-03.png","","2008-06-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-06-10","usdm","2008","06-10","USDM for 2008-06-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-06-10.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2008-06-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-06-17","usdm","2008","06-17","USDM for 2008-06-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-06-17.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2008-06-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-06-24","usdm","2008","06-24","USDM for 2008-06-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-06-24.png","","2008-06-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-07-01","usdm","2008","07-01","USDM for 2008-07-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-07-01.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2008-07-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-07-08","usdm","2008","07-08","USDM for 2008-07-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-07-08.png","","2008-07-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
